UniqueID,school,team,controller,observer1,observer2,block,level,relative_start_time,relative_end_time,60_sec_start_time,60_sec_end_time,level_duration,gold_trophy,silver_trophy,won,face_area,motion,positive_valence,negative_valence,expressiveness,Analytic,Clout,Authentic,Tone,gaze_raw_binary_validity,gaze_raw_dispersion,gaze_fixation_count,gaze_fixation_mean_duration,gaze_saccade_mean_amplitude,gaze_mean_partners_distance,PP_motion,Loudness_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,F1frequency_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz,verbosity,interturn_duration,overlap_fraction,duration_on_level,visit_num,pred_won
CPS2-ASU-T20-ExpBlock2-159.0464,ASU,CPS2-ASU-T20,CPS2-ASU-T20-PC,CPS2-ASU-T20-PA,CPS2-ASU-T20-PB,ExpBlock2,Scale,159.0464,252.8599,183,242,93.8135,1,0,1,0.053499908,-0.105455809,-0.183895352,-0.655181015,-0.201542409,11.159,8.922222222,9.708777778,7.743722222,0.975833333,154.4186408,2.658326791,378.6606898,204.7555453,313.2713656,0.025158283,0.847058813,0.726907636,0.604645235,0.753049843,0.535988499,-0.391432622,0.772931643,-0.317037022,0.783454475,-0.083441374,0.774601139,101,2.358888889,0.285714286,24,1,0.418536453
CPS2-ASU-T20-ExpBlock2-267.9218,ASU,CPS2-ASU-T20,CPS2-ASU-T20-PC,CPS2-ASU-T20-PA,CPS2-ASU-T20-PB,ExpBlock2,Fe2,267.9218,515.671,446,505,247.7492,0,0,0,0.023591323,0.128721536,-0.37492464,0.308188499,0.411184287,16.60533333,13.05133333,7.546888889,8.871944444,0.866805556,159.3466497,2.824309194,349.7629511,224.7401407,359.0824919,0.004420238,0.833258328,0.808142595,1.271058082,1.058123832,0.385431867,-0.631281015,0.816306286,-0.435817816,0.810036664,-0.288806109,0.823472219,111,1.718,0.157894737,179,0,0.551784602
CPS2-ASU-T20-ExpBlock2-515.6709999999999,ASU,CPS2-ASU-T20,CPS2-ASU-T20-PC,CPS2-ASU-T20-PA,CPS2-ASU-T20-PB,ExpBlock2,Timing is Everything,515.671,589.7952,520,579,74.1242,1,0,1,0.372825783,0.066198411,-0.164139663,-0.085787435,-0.345397068,9.3665,11.04938889,7.043222222,6.357388889,0.903377778,138.3887911,2.544079813,411.5042527,210.1573796,259.4933523,0.008915239,1.497798636,1.717775137,1.698055411,1.870695323,0.59076456,-0.679645058,1.619284466,-0.269041029,1.621342943,-0.051047493,1.663249048,100,3.3,0.153846154,5,0,0.668529483
CPS2-ASU-T20-ExpBlock2-694.6994,ASU,CPS2-ASU-T20,CPS2-ASU-T20-PC,CPS2-ASU-T20-PA,CPS2-ASU-T20-PB,ExpBlock2,Smiley Mouth,694.6994,900.043,840,899,205.3436,0,0,0,0.371369489,0.250987492,0.857770785,0.337501835,0.31284905,12.11172222,12.23705556,8.170555556,8.5685,0.880844816,133.0434346,2.955791198,338.0109379,170.9623591,316.3127011,0.003734379,1.613810008,1.794908164,1.348082557,1.795529173,0.813094146,-1.094848237,1.701174498,-0.750656547,1.709474449,-0.498800695,1.720375396,104,2.519230769,0.222222222,146,0,0.660473211
CPS2-ASU-T20-Warmup-9.8215,ASU,CPS2-ASU-T20,CPS2-ASU-T20-PA,CPS2-ASU-T20-PB,CPS2-ASU-T20-PC,Warmup,Can Opener,9.8215,900.023,840,899,890.2015,0,0,0,0.065284659,0.508039877,0.561084342,0.41831574,0.628402148,14.89855556,12.79233333,12.06366667,9.158277778,0.821424722,176.1726591,3.14416578,281.532894,219.4711667,358.555111,0.002581052,1.895074247,1.469107509,1.023512841,1.406199253,0.279473013,-0.575633584,1.404951053,-0.382640116,1.439966997,0.036241705,1.446456435,127,2.263846154,0.3,831,0,0.447610626
CPS2-ASU-T24-ExpBlock1-147.6062,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PB,CPS2-ASU-T24-PA,CPS2-ASU-T24-PC,ExpBlock1,Dolphin Show,147.6062,386.7688,317,376,239.1626,0,0,0,0.399308012,-0.045501952,-0.362625094,-0.35400232,-0.494721078,18.60266667,12.51666667,13.03788889,6.728388889,0.770838889,107.6229416,2.793166153,360.5083097,140.3400296,328.6925751,0.021747138,0.797635608,1.089813013,1.147937624,1.16388332,1.032085984,-0.885291178,1.19336818,-0.846663929,1.198621718,-0.467259766,1.167743716,129,4.148888889,0.230769231,170,1,0.3
CPS2-ASU-T24-ExpBlock1-386.7688,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PB,CPS2-ASU-T24-PA,CPS2-ASU-T24-PC,ExpBlock1,Caterpillar,386.7688,572.3532,503,562,185.5844,0,0,0,-0.007103711,0.183704753,0.450886492,0.789296047,0.511570586,11.61633333,8.616666667,4.763222222,7.560777778,0.620538889,92.20313663,2.675858546,386.0446706,107.8144375,290.4735815,0.009663725,1.315236191,1.091215578,0.743683721,1.116247336,0.791276247,-0.448542311,1.115784433,-0.242588102,1.133847509,-0.19042721,1.140298182,64,3.984,0.3125,117,0,0.558
CPS2-ASU-T24-ExpBlock1-572.3532,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PB,CPS2-ASU-T24-PA,CPS2-ASU-T24-PC,ExpBlock1,Think Ahead,572.3532,899.999,840,899,327.6458,0,0,0,-0.031533532,-0.184353668,0.121848631,0.2509514,0.526402068,8.696888889,6.453722222,6.672388889,4.816333333,0.836755673,96.32823797,2.848143168,342.3604148,129.399849,284.0005266,0.011291341,0.590957093,0.933966006,1.554704373,1.373198868,0.599983199,-0.806415804,0.97658934,-0.576534862,0.957850725,-0.40882047,0.979969711,61,3.26,0.214285714,268,0,0.522
CPS2-ASU-T24-ExpBlock2-186.6325,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PC,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,ExpBlock2,Scale,186.6325,265.0195,196,255,78.387,1,0,1,-0.119359542,-0.046840613,-0.018409432,0.053430601,0.372397684,11.52872222,13.61283333,11.274,7.404444444,0.894533333,132.328407,2.648456388,380.7449398,196.4376895,320.7840502,0.018906028,1.010308046,1.299538196,0.967253662,1.194558533,1.335457885,-0.80091635,1.314698637,-0.687349584,1.302973693,-0.413839549,1.301945955,112,2.581,0.421052632,10,2,0.33
CPS2-ASU-T24-ExpBlock2-319.7887,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PC,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,ExpBlock2,Fe2,319.7887,423.2498,354,413,103.4611,1,0,1,-0.306967469,-0.050069259,0.113685023,0.515944317,0.805467367,11.86566667,9.806444444,10.40255556,8.310833333,0.827405556,116.4456179,2.723582111,385.8025448,155.9372838,285.493198,0.010804075,0.986012203,1.310414652,1.205371205,1.39689442,1.228839716,-0.893647503,1.386761046,-0.874408395,1.371184588,-0.381840261,1.363784289,117,3.1225,0.357142857,35,0,0.248
CPS2-ASU-T24-ExpBlock2-475.7789,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PC,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,ExpBlock2,Smiley Mouth,475.7789,853.7448,784,843,377.9659,0,1,1,0.431275626,-0.040977751,-0.643863188,-0.637689171,-0.474410985,15.04805556,12.79444444,10.37122222,7.009166667,0.861977778,133.8519174,2.552454107,395.3708688,169.914519,340.3785193,0.005389043,1.128528225,1.24677358,0.858686463,1.132150074,1.184762256,-0.765587364,1.274953489,-0.607695033,1.264431878,-0.256610804,1.274644469,126,1.528,0.421052632,309,0,0.673320717
CPS2-ASU-T24-Warmup-151.6253,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,CPS2-ASU-T24-PC,Warmup,Spider Web,151.6253,253.1816,184,243,101.5563,0,1,1,0.10937819,-0.097124729,-0.233017774,0.66921646,0.432557034,20.33444444,14.24405556,11.28861111,8.990388889,0.7435,80.04259143,2.858456249,362.8217444,92.45263565,239.8594751,0.004964009,0.582693818,0.690767081,0.787700368,0.877226802,0.562945901,-0.944765275,0.796235174,-0.879621396,0.792033224,-0.665584091,0.789085048,142,1.785333333,0.407407407,33,0,0.446
CPS2-ASU-T24-Warmup-30.3315,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,CPS2-ASU-T24-PC,Warmup,Can Opener,30.3315,151.6253,82,141,121.2938,0,0,0,0.179416143,0.310346638,0.338367762,-0.171998989,0.233390597,19.70822222,18.34,17.15733333,11.78016667,0.629411111,105.6854161,2.770686314,338.7262832,113.2048251,493.050853,0.003130088,0.712046198,0.978798407,0.567094874,0.818085179,1.145320108,-0.900732295,1.001783664,-0.795407754,0.993622539,-0.613458477,0.981092308,174,1.421538462,0.461538462,52,0,0.568936937
CPS2-ASU-T24-Warmup-329.8831,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,CPS2-ASU-T24-PC,Warmup,Double Hoppy,329.8831,579.6198,510,569,249.7367,0,0,0,-0.020886587,-0.199955775,0.219730675,-0.114638134,-0.257226464,12.31605556,16.15233333,13.36172222,9.2545,0.769594444,138.8810963,3.053482991,302.6802773,174.4266569,469.1728925,0.007280136,0.723171295,1.05552579,0.921122803,1.038995072,0.986034132,-0.524850868,1.092452139,-0.46400525,1.094722006,-0.401529571,1.092398646,150,1.635,0.375,181,0,0.459730253
CPS2-ASU-T24-Warmup-579.6198,ASU,CPS2-ASU-T24,CPS2-ASU-T24-PA,CPS2-ASU-T24-PB,CPS2-ASU-T24-PC,Warmup,Annoying Lever,579.6198,893.9223,824,883,314.3025,0,1,1,0.204776496,-0.203826565,-0.422494087,0.071658512,-0.126695382,14.32983333,14.2,17.65133333,10.87072222,0.905472222,113.8104228,2.852988099,345.4948716,160.3923245,234.8695662,0.006782685,0.888287699,0.972176444,1.003654396,0.98889766,0.812219005,-0.780902577,1.061805883,-0.733640466,1.066347095,-0.622601678,1.05751203,150,2.072727273,0.4,245,0,0.763708727
CPS2-ASU-T25-ExpBlock1-114.9051,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PD,CPS2-ASU-T25-PA,CPS2-ASU-T25-PC,ExpBlock1,Fe2,114.9051,342.0593,273,332,227.1542,0,0,0,-0.049041237,0.077704447,-0.33083895,0.559189659,0.239276425,13.62472222,8.389888889,7.326444444,5.417222222,0.945261111,149.4827686,3.366666667,230.2621432,179.9110493,291.5544247,0.007237384,0.819329201,0.913157438,1.13136332,1.373328349,0.220523433,-0.748273913,1.07627055,-0.485316599,1.072213334,-0.394144039,1.07705038,89,2.068461538,0.222222222,159,0,0.297587011
CPS2-ASU-T25-ExpBlock1-342.0593,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PD,CPS2-ASU-T25-PA,CPS2-ASU-T25-PC,ExpBlock1,One at a time,342.0593,471.572,402,461,129.5127,0,1,1,0.151385601,-0.266806823,-0.343087494,-0.43003628,0.252105055,18.39566667,15.03161111,17.43888889,9.941666667,0.860438889,77.93686175,3.315953409,269.3599235,101.1330149,222.5712007,0.010019452,1.000375752,1.029869289,0.924888672,1.013781801,0.612406591,0.002831709,1.103388857,0.228643257,1.11093511,0.375148433,1.117085287,159,2.582222222,0.473684211,60,0,0.318413642
CPS2-ASU-T25-ExpBlock1-518.1632,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PD,CPS2-ASU-T25-PA,CPS2-ASU-T25-PC,ExpBlock1,Green Apple,518.1632,620.3553,551,610,102.1921,0,1,1,0.379105769,-0.082726718,-0.155284374,-0.086044933,0.184001184,7.257555556,7.19,4.194833333,3.699222222,0.843477778,80.50141307,2.986129329,308.4228989,115.1555267,171.7996296,0.008739241,0.812091204,0.925350811,0.403026125,0.879335571,0.591790174,-0.623049989,0.875618057,-0.477325036,0.886231327,-0.3043107,0.881159289,58,8.806,0.333333333,33,0,0.467403543
CPS2-ASU-T25-ExpBlock1-669.2999,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PD,CPS2-ASU-T25-PA,CPS2-ASU-T25-PC,ExpBlock1,Timing is Everything,669.2999,900,840,899,230.7001,0,0,0,-0.087459074,-0.038854475,0.556255033,0.178599371,0.319957633,1.624666667,2.227777778,2.772222222,1.150888889,0.79456663,128.1778546,3.016589476,326.8698406,154.2359177,296.4143003,0.008447213,2.152394449,1.926398417,1.840437658,2.244604992,1.862517491,-0.774251111,1.888754195,-0.60103363,1.882629215,-0.193101412,1.846694183,19,17.42333333,0.2,171,0,0.712856817
CPS2-ASU-T25-ExpBlock2-22.6962,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PC,CPS2-ASU-T25-PA,CPS2-ASU-T25-PD,ExpBlock2,Top spin,22.6962,328.0405,259,318,305.3443,0,0,0,-0.089874363,0.001929237,0.23844124,0.198739978,-0.041470834,19.75783333,16.73566667,18.85361111,11.33955556,0.847905556,93.92448386,2.952569858,324.8686439,125.9411449,238.3024017,0.027691122,1.039341745,1.012824035,1.011663889,1.106820706,0.643741052,-0.448079753,1.043915784,-0.350891364,1.047272865,-0.018365934,1.036619466,176,1.324545455,0.428571429,237,0,0.54926022
CPS2-ASU-T25-ExpBlock2-355.6559,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PC,CPS2-ASU-T25-PA,CPS2-ASU-T25-PD,ExpBlock2,Cloudy Day,355.6559,880.9842,811,870,525.3283,0,0,0,0.635153507,-0.224411285,-0.36060446,0.114034804,-0.162739301,6.485055556,7.807277778,8.294,4.712944444,0.895544444,86.84597564,2.647957611,377.9282169,112.8671056,252.6209853,0.00595978,0.457749634,0.779292172,0.711554633,0.512392383,0.867994166,-0.939850241,0.783999363,-0.580872713,0.776837407,-0.6212555,0.782059771,74,4.976666667,0.461538462,456,0,0.352322264
CPS2-ASU-T25-Warmup-109.2545,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PA,CPS2-ASU-T25-PD,CPS2-ASU-T25-PC,Warmup,Yippie!,109.2545,263.0772,194,253,153.8227,0,1,1,-0.277121205,0.113155704,0.269669624,0.00964334,-0.284596681,24.25644444,20.58122222,15.87211111,12.35838889,0.863944444,132.3545317,2.960445161,321.756483,144.7999827,366.6800465,0.004440912,1.1259294,1.027909601,0.675772699,1.011573548,0.895731026,-0.47526272,1.084691846,-0.217531339,1.088369793,0.111127139,1.087460227,184,1.688823529,0.470588235,85,0,0.637143708
CPS2-ASU-T25-Warmup-274.7057,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PA,CPS2-ASU-T25-PD,CPS2-ASU-T25-PC,Warmup,Can Opener,274.7057,671.1675,602,661,396.4618,0,0,0,0.320219805,-0.056788007,0.052689002,0.176276225,0.322589684,11.95522222,11.40172222,8.649,7.089888889,0.76775,179.0437257,3.253321425,233.9664927,210.1450835,349.6888653,0.023219965,0.742696639,0.737803219,0.585741829,0.807913453,0.563007092,-0.340760695,0.748967825,-0.147817841,0.756437831,-0.077316473,0.750423608,100,2.864,0.388888889,328,0,0.490302708
CPS2-ASU-T25-Warmup-671.1675,ASU,CPS2-ASU-T25,CPS2-ASU-T25-PA,CPS2-ASU-T25-PD,CPS2-ASU-T25-PC,Warmup,Annoying Lever,671.1675,900.02,840,899,228.8525,0,0,0,0.192282905,-0.211442917,-0.400015935,0.430196371,-0.22410647,24.94511111,17.23161111,17.16672222,9.425444444,0.689578978,151.5856228,3.059963696,305.2368842,198.8060868,376.5825766,0.039053452,0.656757595,0.61576153,0.442809056,0.667192957,0.37901066,-0.03273019,0.630263885,0.024473988,0.642183869,0.175108207,0.643698564,153,1.556315789,0.310344828,169,0,0.698053521
CPS2-ASU-T32-ExpBlock1-162.6712,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PB,CPS2-ASU-T32-PA,CPS2-ASU-T32-PD,ExpBlock1,Top spin,162.6712,244.6747,175,234,82.0035,0,1,1,0.136146528,0.162749722,0.081862329,-0.14079435,-0.246939389,4.609722222,5.272222222,4.725166667,3.115444444,0.814238889,174.9182394,3.300385162,218.5726562,228.0313748,508.7091899,0.008296335,1.080748177,1.09513682,1.215807312,1.079866709,0.628993684,-0.127669947,1.176168403,0.033293317,1.198246139,0.053270341,1.20338522,44,6.963333333,0.3,13,0,0.542069902
CPS2-ASU-T32-ExpBlock1-248.8153,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PB,CPS2-ASU-T32-PA,CPS2-ASU-T32-PD,ExpBlock1,Trunk Slide,248.8153,350.8249,281,340,102.0096,0,1,1,0.065632474,0.057521269,0.163326288,-0.423231858,-0.106728197,8.387722222,9.161111111,5.173,5.933444444,0.811027778,112.8839812,3.449414834,241.729547,134.3274619,306.6593704,0.013957981,1.03745526,1.064373932,0.591774387,0.884659898,0.835469217,-0.64769869,0.978027943,-0.35682563,0.992007729,-0.200414702,0.988019919,66,4.243333333,0.473684211,33,0,0.377827696
CPS2-ASU-T32-ExpBlock1-355.5002,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PB,CPS2-ASU-T32-PA,CPS2-ASU-T32-PD,ExpBlock1,Think Ahead,355.5002,899.995,840,899,544.4948,0,0,0,0.053319519,-0.270434346,-0.235403778,0.318761268,0.012240929,17.04827778,16.38394444,9.798333333,10.15444444,0.859718659,96.08353618,2.672300499,284.6334593,108.3956553,355.5923178,0.003234735,1.064530297,1.142688282,0.967056001,0.951106541,1.050893243,-0.358356455,1.115968929,-0.075870327,1.119981832,0.194314546,1.113824059,150,3.824,0.541666667,485,0,0.33529781
CPS2-ASU-T32-ExpBlock2-10.8057,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PD,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,ExpBlock2,Scale,10.8057,218.544,149,208,207.7383,0,1,1,-0.043322756,-0.18079456,-0.429844886,-0.048732705,-0.262946885,13.42694444,14.42888889,10.64216667,8.126277778,0.870094444,71.90020977,2.680004201,354.6929263,100.2332828,185.3243191,0.006294845,0.712484968,0.614457612,0.376918703,0.478966205,0.416173529,-0.173027154,0.576041906,-0.132556434,0.590255037,0.042097958,0.596836962,139,5.034285714,0.619047619,139,0,0.644350247
CPS2-ASU-T32-ExpBlock2-228.2585,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PD,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,ExpBlock2,Timing is Everything,228.2585,824.078,755,814,595.8195,0,1,1,0.140136503,-0.192134402,-0.001502431,-0.272351854,-0.029107656,11.14511111,10.29616667,10.79222222,6.666388889,0.611327778,160.7610692,3.269197648,251.0583406,194.0451315,305.7865868,0.01560286,1.220829589,1.140037322,0.502718552,0.814144578,1.107479788,-0.516104736,1.069066392,-0.175874587,1.068292463,-0.033856228,1.079169757,97,3.538888889,0.444444444,527,0,0.51721828
CPS2-ASU-T32-ExpBlock2-831.9886,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PD,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,ExpBlock2,Fe2,831.9886,900.006,840,899,68.0174,0,0,0,0.080856103,0.026853233,0.287603188,0.779508078,0.880426713,11.98388889,13.27161111,7.087666667,7.365111111,0.662150742,131.5152619,3.083641435,247.4570786,173.312064,269.071235,0.005904613,1.469943364,1.391518201,0.536152088,0.860456708,1.394111039,-0.521910661,1.280521337,-0.417336201,1.290293943,-0.185796055,1.28983973,108,3.704545455,0.333333333,9,0,0.384353228
CPS2-ASU-T32-Warmup-168.2753,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,CPS2-ASU-T32-PD,Warmup,Can Opener,168.2753,404.4669,335,394,236.1916,0,1,1,0.085740448,0.18170704,0.081587096,0.250449568,0.436303803,21.58577778,20.05716667,17.51655556,11.80327778,0.406288889,132.9370617,2.742817469,261.708782,121.0177478,385.5046496,0.003833478,1.018334772,1.159008545,0.89762635,1.00208165,0.941683112,-0.589347539,1.214510474,-0.494177448,1.213951233,-0.204029606,1.220590563,190,1.345714286,0.444444444,167,0,0.717111699
CPS2-ASU-T32-Warmup-537.305,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,CPS2-ASU-T32-PD,Warmup,Yippie!,537.305,676.995,607,666,139.69,0,1,1,-0.455378313,-0.296124484,-0.317075147,0.448743035,-0.109691263,9.458277778,8.102,8.921055556,5.664222222,0.928094444,103.5482279,3.148352642,278.3073077,121.3373843,204.634232,0.011889875,1.529276308,2.022916056,1.428470034,1.670637039,1.870612688,-0.758494822,1.986922319,-0.400980233,1.989760024,-0.218957938,2.000429328,76,3.948571429,0.466666667,70,0,0.468480279
CPS2-ASU-T32-Warmup-684.2016,ASU,CPS2-ASU-T32,CPS2-ASU-T32-PA,CPS2-ASU-T32-PB,CPS2-ASU-T32-PD,Warmup,Double Hoppy,684.2016,900.006,840,899,215.8044,0,0,0,-0.08449999,-0.366363908,-0.283702251,-0.578847749,-0.0918955,8.637388889,8.867777778,6.954611111,4.850555556,0.89290683,127.0091923,3.419452108,222.6659746,139.7113644,396.9467451,0.009775046,0.545269157,0.949322695,0.602177861,0.711854567,0.893130452,-0.517812008,0.971302299,-0.430794497,0.964314072,-0.455597853,0.973497437,94,6.538333333,0.3,156,0,0.476978263
CPS2-ASU-T34-ExpBlock1-111.6855,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PB,CPS2-ASU-T34-PA,CPS2-ASU-T34-PC,ExpBlock1,Timing is Everything,111.6855,324.2248,255,314,212.5393,0,0,0,0.332994275,-0.083563739,-0.172261561,-0.709544629,-0.683894327,21.63444444,20.57505556,20.20466667,14.696,0.897311111,128.6387611,3.386370283,256.4584863,166.2875067,389.6379018,0.008579555,0.818084132,0.811198396,0.567147898,0.777950159,0.577444955,-0.636645459,0.882154419,-0.705210681,0.891249413,-0.648296506,0.880866176,229,1.129375,0.5,144,0,0.536202096
CPS2-ASU-T34-ExpBlock1-324.2248,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PB,CPS2-ASU-T34-PA,CPS2-ASU-T34-PC,ExpBlock1,Fe2,324.2248,620.4233,551,610,296.1985,0,1,1,-0.091767346,0.37332339,0.287264746,0.480848345,0.49568624,22.03116667,23.85727778,16.402,14.42122222,0.814161111,137.4191816,3.407436071,244.4410541,153.5879834,450.2366223,0.008223213,0.640455589,0.482106813,0.101736091,0.170361204,0.490660655,0.239048384,0.26880781,0.187591797,0.284399128,0.290166904,0.276377152,184,2.333,0.685714286,227,0,0.396886578
CPS2-ASU-T34-ExpBlock1-699.706,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PB,CPS2-ASU-T34-PA,CPS2-ASU-T34-PC,ExpBlock1,Timing is Everything,699.706,814.9843,745,804,115.2783,0,1,1,-0.091463129,-0.045677059,0.194442768,0.326137767,0.251029876,17.65966667,17.23333333,15.81366667,10.91561111,0.920166667,117.8986599,3.381262159,289.0028455,143.7501506,329.2113861,0.015883017,0.855564491,0.888188764,0.247625375,0.619353287,0.735551241,-0.287998824,0.821144707,-0.262745559,0.859744208,-0.113306093,0.851477695,155,1.773333333,0.483870968,46,1,0.45528976
CPS2-ASU-T34-ExpBlock2-21.5376,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PC,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,ExpBlock2,Top spin,21.5376,497.4698,428,487,475.9322,0,1,1,-0.255109092,0.075187544,0.520149011,0.187539831,-0.004952298,17.58972222,14.98716667,10.59394444,10.97411111,0.888611111,96.90759165,2.927999438,340.2711127,120.3553144,309.1497261,0.005280756,0.732145767,0.713796084,0.618823067,0.73099328,0.629181844,-0.42569745,0.701818926,-0.357827811,0.715680779,-0.337209049,0.718075812,121,2.15,0.416666667,407,0,0.648501238
CPS2-ASU-T34-ExpBlock2-523.2273,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PC,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,ExpBlock2,Trunk Slide,523.2273,838.6258,769,828,315.3985,0,0,0,-0.255731998,0.434183835,0.757379238,0.469884352,0.399982871,25.04333333,24.71283333,18.1695,15.42338889,0.7427,134.0037391,3.178936621,258.521217,169.0813981,350.4178858,0.035597504,0.946341547,1.059953257,0.562844231,0.667832586,0.840602773,-0.616739541,0.945469209,-0.553941957,0.960838716,-0.426069889,0.969794172,240,1.360666667,0.542857143,246,0,0.453788093
CPS2-ASU-T34-ExpBlock2-838.6258,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PC,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,ExpBlock2,Cloudy Day,838.6258,900.003,840,899,61.3772,0,0,0,-0.555226397,-0.007646059,0.461020867,0.408917274,-0.082393018,26.71011111,21.70888889,16.54183333,13.45838889,0.671716196,117.6399358,3.039518219,292.6488958,130.8275848,317.7709352,0.006509046,0.707248466,0.634014713,0.289664674,0.285585125,0.62402177,-0.062770643,0.465786357,-0.006480228,0.496700265,0.101844369,0.487805281,169,1.892,0.592592593,2,0,0.531016515
CPS2-ASU-T34-Warmup-384.2733,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,CPS2-ASU-T34-PC,Warmup,Annoying Lever,384.2733,663.4273,594,653,279.154,0,0,0,-0.157837184,0.248237515,0.113945864,0.123920001,-0.013216465,14.10244444,16.65555556,13.05783333,10.32583333,0.800194444,128.1251802,3.203375069,280.8781954,173.8901852,303.7824226,0.014672714,0.810590702,0.67658933,0.247184395,0.413233648,0.748005972,-0.154111241,0.571293752,-0.162992111,0.586040496,-0.122803892,0.588989739,116,1.666470588,0.4,210,0,0.541622835
CPS2-ASU-T34-Warmup-69.1236,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,CPS2-ASU-T34-PC,Warmup,Can Opener,69.1236,335.8597,266,325,266.7361,0,0,0,0.512649552,-0.105282913,0.194510641,0.02876448,0.090838488,18.24572222,15.538,12.43627778,10.9045,0.795627778,108.3916873,3.189161323,236.7799735,132.1332415,397.4090903,0.020564323,0.764423382,0.869866217,0.439892856,0.773802235,0.666475286,-0.467762384,0.855952393,-0.443432377,0.861572649,-0.303274687,0.865230966,152,2.161428571,0.464285714,197,0,0.311061577
CPS2-ASU-T34-Warmup-694.9325,ASU,CPS2-ASU-T34,CPS2-ASU-T34-PA,CPS2-ASU-T34-PB,CPS2-ASU-T34-PC,Warmup,Yippie!,694.9325,900.011,840,899,205.0785,0,0,0,-0.580126858,0.035256441,-0.036627254,0.084595269,0.009367608,14.31144444,14.19616667,12.26683333,11.39205556,0.848292681,186.2864274,3.420191405,238.4593618,213.5858103,549.0468858,0.013907691,0.437022381,0.680425062,0.653315364,0.739829493,0.403639113,-0.261190509,0.720554031,-0.248886072,0.717180992,-0.247183498,0.728248679,110,1.892352941,0.307692308,146,0,0.520938179
CPS2-ASU-T35-ExpBlock1-19.6949,ASU,CPS2-ASU-T35,CPS2-ASU-T35-PD,CPS2-ASU-T35-PA,CPS2-ASU-T35-PC,ExpBlock1,Trunk Slide,19.6949,463.9962,394,453,444.3013,0,0,0,0.471057028,-0.090415367,0.028213884,0.237309152,0.160468754,7.302,8.623944444,7.098888889,5.526611111,0.929722222,135.92874,3.101250721,329.0369818,168.1264147,243.1554745,0.033925219,0.736203783,0.661062815,0.442351753,0.615414028,0.773738022,-0.580050697,0.685635686,-0.425683526,0.708154337,-0.500370057,0.704369951,84,2.621666667,0.1875,375,0,0.750321344
